31
496
12;15;13;10;14;14;13;13;15;15;10;14;14;13;14;15;14;13;10;13;14;15;13;14;15;14;14;15;13;14;15;13;14;14;13;14;13;15;15;14;14;10;14;15;13;14;14;13;14;15;15;13;14;14;13;14;13;15;13;14;14;13;14;15;13;14;9;14;14;15;15;13;14;14;13;14;13;15;14;14;15;13;10;14;15;13;14;14;13;14;15;15;13;14;14;13;14;13;15;13;14;14;14;15;13;14;13;14;14;15;15;14;14;13;14;14;13;15;14;15;14;13;14;14;13;15;10;14;15;14;14;14;15;13;14;15;14;13;14;14;13;14;15;12;14;13;14;14;13;15;10;14;15;14;14;14;13;14;15;12;14;13;14;14;15;13;14;15;14;13;14;14;13;14;15;12;14;14;14;13;14;15;12;14;13;14;14;13;15;14;15;14;13;14;14;13;14;15;12;14;14;14;13;14;15;12;14;13;14;14;13;15;14;15;14;13;14;14;13;10;14;15;12;14;15;14;14;13;14;15;12;14;13;15;13;14;14;15;13;14;15;13;14;15;13;14;14;13;10;14;15;13;12;14;14;13;15;13;14;14;13;15;14;15;13;14;14;14;13;15;13;14;14;15;13;14;15;13;14;13;14;14;15;13;14;14;13;10;14;15;13;12;14;14;13;14;13;15;14;14;13;14;15;13;12;14;14;14;13;15;13;14;14;13;15;14;15;13;14;13;14;14;15;13;14;14;13;10;14;15;13;12;14;14;13;14;13;15;14;14;13;14;15;13;12;14;14;14;15;13;14;14;15;13;14;15;13;14;13;14;13;15;14;14;13;14;13;12;15;14;13;14;14;14;13;15;13;12;14;13;14;14;15;14;15;13;14;13;14;13;14;15;13;14;14;13;14;13;12;15;14;14;14;14;13;15;13;12;14;14;13;15;14;13;15;14;14;13;14;15;13;14;14;14;13;12;15;14;14;14;15;14;13;12;13;14;15;14;15;14;14;13;13;14;14;15;14;12;14;13;14;14;15;12;13;14;13;14;14;15;14;15;14;13;13;14;15;12;14;14;14;13;14;15;13;12;14;13;14;15;14;15;14;14;13;15;14;15;14;13;15;14;14;14;15;12;
10;8;18;16;13;9;9;18;8;8;16;13;9;18;13;8;9;18;16;9;9;8;18;13;8;9;13;8;18;13;8;18;9;9;18;13;9;8;8;9;13;16;13;8;18;9;9;18;13;8;8;18;9;13;18;13;9;8;18;9;9;18;13;8;18;9;12;13;13;8;8;18;9;9;18;13;9;8;9;13;8;18;16;13;8;18;9;9;18;13;8;8;18;9;13;18;13;9;8;18;9;9;13;8;18;13;18;13;9;8;8;9;13;9;13;9;18;8;13;8;9;18;9;13;18;8;16;13;8;9;9;13;8;18;13;8;9;9;9;13;18;13;8;11;9;18;9;13;18;8;16;13;8;9;9;13;18;13;8;11;9;9;9;13;8;18;13;8;9;18;9;13;18;13;8;11;9;9;13;18;13;8;11;9;9;9;13;18;8;13;8;9;18;9;13;18;13;8;11;9;9;13;18;13;8;11;9;9;9;13;18;8;13;8;9;18;9;13;18;16;13;8;11;9;8;9;13;18;13;8;11;9;9;8;18;9;13;8;18;13;8;18;9;8;18;9;13;18;16;13;8;18;11;9;9;18;8;9;9;13;18;8;13;8;18;9;9;13;9;8;18;9;13;8;18;13;8;18;9;9;9;13;8;18;9;13;18;16;13;8;18;11;9;9;18;13;9;8;9;13;18;13;8;18;11;9;9;13;9;8;18;9;13;18;8;13;8;18;9;9;9;13;8;18;9;13;18;16;13;8;18;11;9;9;18;13;9;8;9;13;18;13;8;18;11;9;9;13;8;9;9;13;8;18;13;8;18;9;9;9;18;8;13;13;18;9;18;11;8;9;18;13;9;13;18;8;18;11;13;9;9;9;8;13;8;18;13;18;9;9;9;8;18;13;13;18;9;18;11;8;9;13;9;13;18;8;18;11;13;9;9;8;9;18;8;13;13;18;9;8;18;13;9;9;18;11;8;9;13;13;8;9;18;11;9;9;8;13;8;13;9;18;18;9;13;8;13;11;9;18;9;13;8;11;9;9;18;13;9;8;13;8;9;18;18;13;8;11;9;13;9;18;13;8;9;11;9;18;9;8;13;8;13;9;18;8;13;8;9;18;8;9;13;9;8;10;
6;3;12;10;5;2;4;12;3;3;10;5;2;12;5;3;2;12;10;4;2;3;12;5;3;2;5;3;12;5;3;12;2;2;12;5;4;3;3;2;5;10;5;3;12;2;2;12;5;3;3;12;2;5;12;5;4;3;12;2;2;12;5;3;12;2;7;5;5;3;3;12;2;2;12;5;4;3;2;5;3;12;10;5;3;12;2;2;12;5;3;3;12;2;5;12;5;4;3;12;2;2;5;3;12;5;12;5;2;3;3;2;5;4;5;2;12;3;5;3;2;12;2;5;12;3;10;5;3;2;2;5;3;12;5;3;2;4;2;5;12;5;3;4;2;12;2;5;12;3;10;5;3;2;2;5;12;5;3;4;2;4;2;5;3;12;5;3;2;12;2;5;12;5;3;4;2;2;5;12;5;3;4;2;4;2;5;12;3;5;3;2;12;2;5;12;5;3;4;2;2;5;12;5;3;4;2;4;2;5;12;3;5;3;2;12;2;5;12;10;5;3;4;2;3;2;5;12;5;3;4;2;4;3;12;2;5;3;12;5;3;12;2;3;12;2;5;12;10;5;3;12;4;2;2;12;3;4;2;5;12;3;5;3;12;2;2;5;4;3;12;2;5;3;12;5;3;12;2;4;2;5;3;12;2;5;12;10;5;3;12;4;2;2;12;5;4;3;2;5;12;5;3;12;4;2;2;5;4;3;12;2;5;12;3;5;3;12;2;4;2;5;3;12;2;5;12;10;5;3;12;4;2;2;12;5;4;3;2;5;12;5;3;12;4;2;2;5;3;4;2;5;3;12;5;3;12;2;4;2;12;3;5;5;12;2;12;4;3;2;12;5;2;5;12;3;12;4;5;4;2;2;3;5;3;12;5;12;2;4;2;3;12;5;5;12;2;12;4;3;2;5;2;5;12;3;12;4;5;2;4;3;2;12;3;5;5;12;2;3;12;5;2;2;12;4;3;2;5;5;3;2;12;4;4;2;3;5;3;5;2;12;12;2;5;3;5;4;2;12;2;5;3;4;4;2;12;5;2;3;5;3;2;12;12;5;3;4;2;5;2;12;5;3;4;4;2;12;2;3;5;3;5;2;12;3;5;3;2;12;3;2;5;2;3;6;
9;10;8;7;6;9;9;8;10;10;7;6;9;8;6;10;9;8;7;9;9;10;8;6;10;9;6;10;8;6;10;8;9;9;8;6;9;10;10;9;6;7;6;10;8;9;9;8;6;10;10;8;9;6;8;6;9;10;8;9;9;8;6;10;8;9;8;6;6;10;10;8;9;9;8;6;9;10;9;6;10;8;7;6;10;8;9;9;8;6;10;10;8;9;6;8;6;9;10;8;9;9;6;10;8;6;8;6;9;10;10;9;6;9;6;9;8;10;6;10;9;8;9;6;8;10;7;6;10;9;9;6;10;8;6;10;9;9;9;6;8;6;10;7;9;8;9;6;8;10;7;6;10;9;9;6;8;6;10;7;9;9;9;6;10;8;6;10;9;8;9;6;8;6;10;7;9;9;6;8;6;10;7;9;9;9;6;8;10;6;10;9;8;9;6;8;6;10;7;9;9;6;8;6;10;7;9;9;9;6;8;10;6;10;9;8;9;6;8;7;6;10;7;9;10;9;6;8;6;10;7;9;9;10;8;9;6;10;8;6;10;8;9;10;8;9;6;8;7;6;10;8;7;9;9;8;10;9;9;6;8;10;6;10;8;9;9;6;9;10;8;9;6;10;8;6;10;8;9;9;9;6;10;8;9;6;8;7;6;10;8;7;9;9;8;6;9;10;9;6;8;6;10;8;7;9;9;6;9;10;8;9;6;8;10;6;10;8;9;9;9;6;10;8;9;6;8;7;6;10;8;7;9;9;8;6;9;10;9;6;8;6;10;8;7;9;9;6;10;9;9;6;10;8;6;10;8;9;9;9;8;10;6;6;8;9;8;7;10;9;8;6;9;6;8;10;8;7;6;9;9;9;10;6;10;8;6;8;9;9;9;10;8;6;6;8;9;8;7;10;9;6;9;6;8;10;8;7;6;9;9;10;9;8;10;6;6;8;9;10;8;6;9;9;8;7;10;9;6;6;10;9;8;7;9;9;10;6;10;6;9;8;8;9;6;10;6;7;9;8;9;6;10;7;9;9;8;6;9;10;6;10;9;8;8;6;10;7;9;6;9;8;6;10;9;7;9;8;9;10;6;10;6;9;8;10;6;10;9;8;10;9;6;9;10;9;
18;16;19;17;19;16;14;19;16;16;17;19;16;19;19;16;16;19;17;14;16;16;19;19;16;16;19;16;19;19;16;19;16;16;19;19;14;16;16;16;19;17;19;16;19;16;16;19;19;16;16;19;16;19;19;19;14;16;19;16;16;19;19;16;19;16;15;19;19;16;16;19;16;16;19;19;14;16;16;19;16;19;17;19;16;19;16;16;19;19;16;16;19;16;19;19;19;14;16;19;16;16;19;16;19;19;19;19;16;16;16;16;19;14;19;16;19;16;19;16;16;19;16;19;19;16;17;19;16;16;16;19;16;19;19;16;16;14;16;19;19;19;16;16;16;19;16;19;19;16;17;19;16;16;16;19;19;19;16;16;16;14;16;19;16;19;19;16;16;19;16;19;19;19;16;16;16;16;19;19;19;16;16;16;14;16;19;19;16;19;16;16;19;16;19;19;19;16;16;16;16;19;19;19;16;16;16;14;16;19;19;16;19;16;16;19;16;19;19;17;19;16;16;16;16;16;19;19;19;16;16;16;14;16;19;16;19;16;19;19;16;19;16;16;19;16;19;19;17;19;16;19;16;16;16;19;16;14;16;19;19;16;19;16;19;16;16;19;14;16;19;16;19;16;19;19;16;19;16;14;16;19;16;19;16;19;19;17;19;16;19;16;16;16;19;19;14;16;16;19;19;19;16;19;16;16;16;19;14;16;19;16;19;19;16;19;16;19;16;14;16;19;16;19;16;19;19;17;19;16;19;16;16;16;19;19;14;16;16;19;19;19;16;19;16;16;16;19;16;14;16;19;16;19;19;16;19;16;14;16;19;16;19;19;19;16;19;16;16;16;19;19;16;19;19;16;19;16;19;14;16;16;16;19;16;19;19;19;16;14;16;16;19;19;19;19;16;19;16;16;16;19;16;19;19;16;19;16;19;16;14;16;16;19;16;19;19;19;16;16;19;19;16;16;19;16;16;16;19;19;16;16;19;16;14;16;16;19;16;19;16;19;19;16;19;16;19;16;16;19;16;19;16;16;14;16;19;19;16;16;19;16;16;19;19;19;16;16;16;19;16;19;19;16;14;16;16;19;16;16;19;16;19;16;19;16;19;16;16;19;16;16;19;16;16;18;
20;21;16;13;20;21;21;16;21;21;13;20;21;16;20;21;21;16;13;21;21;21;16;20;21;21;20;21;16;20;21;16;21;21;16;20;21;21;21;21;20;13;20;21;16;21;21;16;20;21;21;16;21;20;16;20;21;21;16;21;21;16;20;21;16;21;17;20;20;21;21;16;21;21;16;20;21;21;21;20;21;16;13;20;21;16;21;21;16;20;21;21;16;21;20;16;20;21;21;16;21;21;20;21;16;20;16;20;21;21;21;21;20;21;20;21;16;21;20;21;21;16;21;20;16;21;13;20;21;21;21;20;21;16;20;21;21;21;21;20;16;20;21;19;21;16;21;20;16;21;13;20;21;21;21;20;16;20;21;19;21;21;21;20;21;16;20;21;21;16;21;20;16;20;21;19;21;21;20;16;20;21;19;21;21;21;20;16;21;20;21;21;16;21;20;16;20;21;19;21;21;20;16;20;21;19;21;21;21;20;16;21;20;21;21;16;21;20;16;13;20;21;19;21;21;21;20;16;20;21;19;21;21;21;16;21;20;21;16;20;21;16;21;21;16;21;20;16;13;20;21;16;19;21;21;16;21;21;21;20;16;21;20;21;16;21;21;20;21;21;16;21;20;21;16;20;21;16;21;21;21;20;21;16;21;20;16;13;20;21;16;19;21;21;16;20;21;21;21;20;16;20;21;16;19;21;21;20;21;21;16;21;20;16;21;20;21;16;21;21;21;20;21;16;21;20;16;13;20;21;16;19;21;21;16;20;21;21;21;20;16;20;21;16;19;21;21;20;21;21;21;20;21;16;20;21;16;21;21;21;16;21;20;20;16;21;16;19;21;21;16;20;21;20;16;21;16;19;20;21;21;21;21;20;21;16;20;16;21;21;21;21;16;20;20;16;21;16;19;21;21;20;21;20;16;21;16;19;20;21;21;21;21;16;21;20;20;16;21;21;16;20;21;21;16;19;21;21;20;20;21;21;16;19;21;21;21;20;21;20;21;16;16;21;20;21;20;19;21;16;21;20;21;19;21;21;16;20;21;21;20;21;21;16;16;20;21;19;21;20;21;16;20;21;21;19;21;16;21;21;20;21;20;21;16;21;20;21;21;16;21;21;20;21;21;20;
8;11;11;8;13;11;9;11;11;11;8;13;11;11;13;11;11;11;8;9;11;11;11;13;11;11;13;11;11;13;11;11;11;11;11;13;9;11;11;11;13;8;13;11;11;11;11;11;13;11;11;11;11;13;11;13;9;11;11;11;11;11;13;11;11;11;8;13;13;11;11;11;11;11;11;13;9;11;11;13;11;11;8;13;11;11;11;11;11;13;11;11;11;11;13;11;13;9;11;11;11;11;13;11;11;13;11;13;11;11;11;11;13;9;13;11;11;11;13;11;11;11;11;13;11;11;8;13;11;11;11;13;11;11;13;11;11;9;11;13;11;13;11;11;11;11;11;13;11;11;8;13;11;11;11;13;11;13;11;11;11;9;11;13;11;11;13;11;11;11;11;13;11;13;11;11;11;11;13;11;13;11;11;11;9;11;13;11;11;13;11;11;11;11;13;11;13;11;11;11;11;13;11;13;11;11;11;9;11;13;11;11;13;11;11;11;11;13;11;8;13;11;11;11;11;11;13;11;13;11;11;11;9;11;11;11;13;11;11;13;11;11;11;11;11;11;13;11;8;13;11;11;11;11;11;11;11;9;11;13;11;11;13;11;11;11;11;13;9;11;11;11;13;11;11;13;11;11;11;9;11;13;11;11;11;13;11;8;13;11;11;11;11;11;11;13;9;11;11;13;11;13;11;11;11;11;11;13;9;11;11;11;13;11;11;13;11;11;11;9;11;13;11;11;11;13;11;8;13;11;11;11;11;11;11;13;9;11;11;13;11;13;11;11;11;11;11;13;11;9;11;13;11;11;13;11;11;11;9;11;11;11;13;13;11;11;11;11;11;11;11;13;11;13;11;11;11;11;13;9;11;11;11;13;11;11;13;11;11;9;11;11;11;13;13;11;11;11;11;11;11;13;11;13;11;11;11;11;13;11;9;11;11;11;11;13;13;11;11;11;11;13;11;11;11;11;11;11;13;13;11;11;11;11;9;11;11;13;11;13;11;11;11;11;13;11;13;11;11;11;11;13;11;11;9;11;11;13;11;11;13;11;11;11;11;13;11;11;11;13;11;11;13;11;9;11;11;11;11;11;13;11;13;11;11;11;13;11;11;11;11;11;13;11;11;8;
11;15;13;10;14;14;13;13;15;15;10;14;14;13;14;15;14;13;10;13;14;15;13;14;15;14;14;15;13;14;15;13;14;14;13;14;13;15;15;14;14;10;14;15;13;14;14;13;14;15;15;13;14;14;13;14;13;15;13;14;14;13;14;15;13;14;9;14;14;15;15;13;14;14;13;14;13;15;14;14;15;13;10;14;15;13;14;14;13;14;15;15;13;14;14;13;14;13;15;13;14;14;14;15;13;14;13;14;14;15;15;14;14;13;14;14;13;15;14;15;14;13;14;14;13;15;10;14;15;14;14;14;15;13;14;15;14;13;14;14;13;14;15;12;14;13;14;14;13;15;10;14;15;14;14;14;13;14;15;12;14;13;14;14;15;13;14;15;14;13;14;14;13;14;15;12;14;14;14;13;14;15;12;14;13;14;14;13;15;14;15;14;13;14;14;13;14;15;12;14;14;14;13;14;15;12;14;13;14;14;13;15;14;15;14;13;14;14;13;10;14;15;12;14;15;14;14;13;14;15;12;14;13;15;13;14;14;15;13;14;15;13;14;15;13;14;14;13;10;14;15;13;12;14;14;13;15;13;14;14;13;15;14;15;13;14;14;14;13;15;13;14;14;15;13;14;15;13;14;13;14;14;15;13;14;14;13;10;14;15;13;12;14;14;13;14;13;15;14;14;13;14;15;13;12;14;14;14;13;15;13;14;14;13;15;14;15;13;14;13;14;14;15;13;14;14;13;10;14;15;13;12;14;14;13;14;13;15;14;14;13;14;15;13;12;14;14;14;15;13;14;14;15;13;14;15;13;14;13;14;13;15;14;14;13;14;13;12;15;14;13;14;14;14;13;15;13;12;14;13;14;14;15;14;15;13;14;13;14;13;14;15;13;14;14;13;14;13;12;15;14;14;14;14;13;15;13;12;14;14;13;15;14;13;15;14;14;13;14;15;13;14;14;14;13;12;15;14;14;14;15;14;13;12;13;14;15;14;15;14;14;13;13;14;14;15;14;12;14;13;14;14;15;12;13;14;13;14;14;15;14;15;14;13;13;14;15;12;14;14;14;13;14;15;13;12;14;13;14;15;14;15;14;14;13;15;14;15;14;13;15;14;14;14;15;11;
7;4;11;9;3;3;5;11;4;4;9;3;3;11;3;4;3;11;9;5;3;4;11;3;4;3;3;4;11;3;4;11;3;3;11;3;5;4;4;3;3;9;3;4;11;3;3;11;3;4;4;11;3;3;11;3;5;4;11;3;3;11;3;4;11;3;6;3;3;4;4;11;3;3;11;3;5;4;3;3;4;11;9;3;4;11;3;3;11;3;4;4;11;3;3;11;3;5;4;11;3;3;3;4;11;3;11;3;3;4;4;3;3;5;3;3;11;4;3;4;3;11;3;3;11;4;9;3;4;3;3;3;4;11;3;4;3;5;3;3;11;3;4;3;3;11;3;3;11;4;9;3;4;3;3;3;11;3;4;3;3;5;3;3;4;11;3;4;3;11;3;3;11;3;4;3;3;3;3;11;3;4;3;3;5;3;3;11;4;3;4;3;11;3;3;11;3;4;3;3;3;3;11;3;4;3;3;5;3;3;11;4;3;4;3;11;3;3;11;9;3;4;3;3;4;3;3;11;3;4;3;3;5;4;11;3;3;4;11;3;4;11;3;4;11;3;3;11;9;3;4;11;3;3;3;11;4;5;3;3;11;4;3;4;11;3;3;3;5;4;11;3;3;4;11;3;4;11;3;5;3;3;4;11;3;3;11;9;3;4;11;3;3;3;11;3;5;4;3;3;11;3;4;11;3;3;3;3;5;4;11;3;3;11;4;3;4;11;3;5;3;3;4;11;3;3;11;9;3;4;11;3;3;3;11;3;5;4;3;3;11;3;4;11;3;3;3;3;4;5;3;3;4;11;3;4;11;3;5;3;11;4;3;3;11;3;11;3;4;3;11;3;3;3;11;4;11;3;3;5;3;3;4;3;4;11;3;11;3;5;3;4;11;3;3;11;3;11;3;4;3;3;3;3;11;4;11;3;3;3;5;4;3;11;4;3;3;11;3;4;11;3;3;3;11;3;4;3;3;3;4;3;11;3;5;3;4;3;4;3;3;11;11;3;3;4;3;3;3;11;3;3;4;3;5;3;11;3;3;4;3;4;3;11;11;3;4;3;3;3;3;11;3;4;5;3;3;11;3;4;3;4;3;3;11;4;3;4;3;11;4;3;3;3;4;7;
10;8;17;16;13;10;10;17;8;8;16;13;10;17;13;8;10;17;16;10;10;8;17;13;8;10;13;8;17;13;8;17;10;10;17;13;10;8;8;10;13;16;13;8;17;10;10;17;13;8;8;17;10;13;17;13;10;8;17;10;10;17;13;8;17;10;11;13;13;8;8;17;10;10;17;13;10;8;10;13;8;17;16;13;8;17;10;10;17;13;8;8;17;10;13;17;13;10;8;17;10;10;13;8;17;13;17;13;10;8;8;10;13;10;13;10;17;8;13;8;10;17;10;13;17;8;16;13;8;10;10;13;8;17;13;8;10;10;10;13;17;13;8;11;10;17;10;13;17;8;16;13;8;10;10;13;17;13;8;11;10;10;10;13;8;17;13;8;10;17;10;13;17;13;8;11;10;10;13;17;13;8;11;10;10;10;13;17;8;13;8;10;17;10;13;17;13;8;11;10;10;13;17;13;8;11;10;10;10;13;17;8;13;8;10;17;10;13;17;16;13;8;11;10;8;10;13;17;13;8;11;10;10;8;17;10;13;8;17;13;8;17;10;8;17;10;13;17;16;13;8;17;11;10;10;17;8;10;10;13;17;8;13;8;17;10;10;13;10;8;17;10;13;8;17;13;8;17;10;10;10;13;8;17;10;13;17;16;13;8;17;11;10;10;17;13;10;8;10;13;17;13;8;17;11;10;10;13;10;8;17;10;13;17;8;13;8;17;10;10;10;13;8;17;10;13;17;16;13;8;17;11;10;10;17;13;10;8;10;13;17;13;8;17;11;10;10;13;8;10;10;13;8;17;13;8;17;10;10;10;17;8;13;13;17;10;17;11;8;10;17;13;10;13;17;8;17;11;13;10;10;10;8;13;8;17;13;17;10;10;10;8;17;13;13;17;10;17;11;8;10;13;10;13;17;8;17;11;13;10;10;8;10;17;8;13;13;17;10;8;17;13;10;10;17;11;8;10;13;13;8;10;17;11;10;10;8;13;8;13;10;17;17;10;13;8;13;11;10;17;10;13;8;11;10;10;17;13;10;8;13;8;10;17;17;13;8;11;10;13;10;17;13;8;10;11;10;17;10;8;13;8;13;10;17;8;13;8;10;17;8;10;13;10;8;10;
12;10;19;18;15;12;12;19;10;10;18;15;12;19;15;10;12;19;18;12;12;10;19;15;10;12;15;10;19;15;10;19;12;12;19;15;12;10;10;12;15;18;15;10;19;12;12;19;15;10;10;19;12;15;19;15;12;10;19;12;12;19;15;10;19;12;13;15;15;10;10;19;12;12;19;15;12;10;12;15;10;19;18;15;10;19;12;12;19;15;10;10;19;12;15;19;15;12;10;19;12;12;15;10;19;15;19;15;12;10;10;12;15;12;15;12;19;10;15;10;12;19;12;15;19;10;18;15;10;12;12;15;10;19;15;10;12;12;12;15;19;15;10;13;12;19;12;15;19;10;18;15;10;12;12;15;19;15;10;13;12;12;12;15;10;19;15;10;12;19;12;15;19;15;10;13;12;12;15;19;15;10;13;12;12;12;15;19;10;15;10;12;19;12;15;19;15;10;13;12;12;15;19;15;10;13;12;12;12;15;19;10;15;10;12;19;12;15;19;18;15;10;13;12;10;12;15;19;15;10;13;12;12;10;19;12;15;10;19;15;10;19;12;10;19;12;15;19;18;15;10;19;13;12;12;19;10;12;12;15;19;10;15;10;19;12;12;15;12;10;19;12;15;10;19;15;10;19;12;12;12;15;10;19;12;15;19;18;15;10;19;13;12;12;19;15;12;10;12;15;19;15;10;19;13;12;12;15;12;10;19;12;15;19;10;15;10;19;12;12;12;15;10;19;12;15;19;18;15;10;19;13;12;12;19;15;12;10;12;15;19;15;10;19;13;12;12;15;10;12;12;15;10;19;15;10;19;12;12;12;19;10;15;15;19;12;19;13;10;12;19;15;12;15;19;10;19;13;15;12;12;12;10;15;10;19;15;19;12;12;12;10;19;15;15;19;12;19;13;10;12;15;12;15;19;10;19;13;15;12;12;10;12;19;10;15;15;19;12;10;19;15;12;12;19;13;10;12;15;15;10;12;19;13;12;12;10;15;10;15;12;19;19;12;15;10;15;13;12;19;12;15;10;13;12;12;19;15;12;10;15;10;12;19;19;15;10;13;12;15;12;19;15;10;12;13;12;19;12;10;15;10;15;12;19;10;15;10;12;19;10;12;15;12;10;12;
9;10;4;2;9;9;9;4;10;10;2;9;9;4;9;10;9;4;2;9;9;10;4;9;10;9;9;10;4;9;10;4;9;9;4;9;9;10;10;9;9;2;9;10;4;9;9;4;9;10;10;4;9;9;4;9;9;10;4;9;9;4;9;10;4;9;7;9;9;10;10;4;9;9;4;9;9;10;9;9;10;4;2;9;10;4;9;9;4;9;10;10;4;9;9;4;9;9;10;4;9;9;9;10;4;9;4;9;9;10;10;9;9;9;9;9;4;10;9;10;9;4;9;9;4;10;2;9;10;9;9;9;10;4;9;10;9;9;9;9;4;9;10;7;9;4;9;9;4;10;2;9;10;9;9;9;4;9;10;7;9;9;9;9;10;4;9;10;9;4;9;9;4;9;10;7;9;9;9;4;9;10;7;9;9;9;9;4;10;9;10;9;4;9;9;4;9;10;7;9;9;9;4;9;10;7;9;9;9;9;4;10;9;10;9;4;9;9;4;2;9;10;7;9;10;9;9;4;9;10;7;9;9;10;4;9;9;10;4;9;10;4;9;10;4;9;9;4;2;9;10;4;7;9;9;4;10;9;9;9;4;10;9;10;4;9;9;9;9;10;4;9;9;10;4;9;10;4;9;9;9;9;10;4;9;9;4;2;9;10;4;7;9;9;4;9;9;10;9;9;4;9;10;4;7;9;9;9;9;10;4;9;9;4;10;9;10;4;9;9;9;9;10;4;9;9;4;2;9;10;4;7;9;9;4;9;9;10;9;9;4;9;10;4;7;9;9;9;10;9;9;9;10;4;9;10;4;9;9;9;4;10;9;9;4;9;4;7;10;9;4;9;9;9;4;10;4;7;9;9;9;9;10;9;10;4;9;4;9;9;9;10;4;9;9;4;9;4;7;10;9;9;9;9;4;10;4;7;9;9;9;10;9;4;10;9;9;4;9;10;4;9;9;9;4;7;10;9;9;9;10;9;4;7;9;9;10;9;10;9;9;4;4;9;9;10;9;7;9;4;9;9;10;7;9;9;4;9;9;10;9;10;9;4;4;9;10;7;9;9;9;4;9;10;9;7;9;4;9;10;9;10;9;9;4;10;9;10;9;4;10;9;9;9;10;9;
4;7;8;6;6;6;5;8;7;7;6;6;6;8;6;7;6;8;6;5;6;7;8;6;7;6;6;7;8;6;7;8;6;6;8;6;5;7;7;6;6;6;6;7;8;6;6;8;6;7;7;8;6;6;8;6;5;7;8;6;6;8;6;7;8;6;1;6;6;7;7;8;6;6;8;6;5;7;6;6;7;8;6;6;7;8;6;6;8;6;7;7;8;6;6;8;6;5;7;8;6;6;6;7;8;6;8;6;6;7;7;6;6;5;6;6;8;7;6;7;6;8;6;6;8;7;6;6;7;6;6;6;7;8;6;7;6;5;6;6;8;6;7;4;6;8;6;6;8;7;6;6;7;6;6;6;8;6;7;4;6;5;6;6;7;8;6;7;6;8;6;6;8;6;7;4;6;6;6;8;6;7;4;6;5;6;6;8;7;6;7;6;8;6;6;8;6;7;4;6;6;6;8;6;7;4;6;5;6;6;8;7;6;7;6;8;6;6;8;6;6;7;4;6;7;6;6;8;6;7;4;6;5;7;8;6;6;7;8;6;7;8;6;7;8;6;6;8;6;6;7;8;4;6;6;8;7;5;6;6;8;7;6;7;8;6;6;6;5;7;8;6;6;7;8;6;7;8;6;5;6;6;7;8;6;6;8;6;6;7;8;4;6;6;8;6;5;7;6;6;8;6;7;8;4;6;6;6;5;7;8;6;6;8;7;6;7;8;6;5;6;6;7;8;6;6;8;6;6;7;8;4;6;6;8;6;5;7;6;6;8;6;7;8;4;6;6;6;7;5;6;6;7;8;6;7;8;6;5;6;8;7;6;6;8;6;8;4;7;6;8;6;6;6;8;7;8;4;6;5;6;6;7;6;7;8;6;8;6;5;6;7;8;6;6;8;6;8;4;7;6;6;6;6;8;7;8;4;6;6;5;7;6;8;7;6;6;8;6;7;8;6;6;6;8;4;7;6;6;6;7;6;8;4;5;6;7;6;7;6;6;8;8;6;6;7;6;4;6;8;6;6;7;4;5;6;8;6;6;7;6;7;6;8;8;6;7;4;6;6;6;8;6;7;5;4;6;8;6;7;6;7;6;6;8;7;6;7;6;8;7;6;6;6;7;4;
5;7;7;5;6;6;6;7;7;7;5;6;6;7;6;7;6;7;5;6;6;7;7;6;7;6;6;7;7;6;7;7;6;6;7;6;6;7;7;6;6;5;6;7;7;6;6;7;6;7;7;7;6;6;7;6;6;7;7;6;6;7;6;7;7;6;3;6;6;7;7;7;6;6;7;6;6;7;6;6;7;7;5;6;7;7;6;6;7;6;7;7;7;6;6;7;6;6;7;7;6;6;6;7;7;6;7;6;6;7;7;6;6;6;6;6;7;7;6;7;6;7;6;6;7;7;5;6;7;6;6;6;7;7;6;7;6;6;6;6;7;6;7;4;6;7;6;6;7;7;5;6;7;6;6;6;7;6;7;4;6;6;6;6;7;7;6;7;6;7;6;6;7;6;7;4;6;6;6;7;6;7;4;6;6;6;6;7;7;6;7;6;7;6;6;7;6;7;4;6;6;6;7;6;7;4;6;6;6;6;7;7;6;7;6;7;6;6;7;5;6;7;4;6;7;6;6;7;6;7;4;6;6;7;7;6;6;7;7;6;7;7;6;7;7;6;6;7;5;6;7;7;4;6;6;7;7;6;6;6;7;7;6;7;7;6;6;6;6;7;7;6;6;7;7;6;7;7;6;6;6;6;7;7;6;6;7;5;6;7;7;4;6;6;7;6;6;7;6;6;7;6;7;7;4;6;6;6;6;7;7;6;6;7;7;6;7;7;6;6;6;6;7;7;6;6;7;5;6;7;7;4;6;6;7;6;6;7;6;6;7;6;7;7;4;6;6;6;7;6;6;6;7;7;6;7;7;6;6;6;7;7;6;6;7;6;7;4;7;6;7;6;6;6;7;7;7;4;6;6;6;6;7;6;7;7;6;7;6;6;6;7;7;6;6;7;6;7;4;7;6;6;6;6;7;7;7;4;6;6;6;7;6;7;7;6;6;7;6;7;7;6;6;6;7;4;7;6;6;6;7;6;7;4;6;6;7;6;7;6;6;7;7;6;6;7;6;4;6;7;6;6;7;4;6;6;7;6;6;7;6;7;6;7;7;6;7;4;6;6;6;7;6;7;6;4;6;7;6;7;6;7;6;6;7;7;6;7;6;7;7;6;6;6;7;5;
