8 1500 574
86 91 76 86 78 94 95 86
110 1040 248 1096
21 1138 21 1395
216 672 301 731
424 806 424 1100
32 992 220 1058
400 695 400 973
86 1192 86 1490
242 479 242 725
81 467 81 674
484 816 484 998
548 975 548 1162
315 444 286 488
27 446 27 627
115 471 103 518
215 445 215 707
204 1111 204 1410
276 303 276 565
434 956 434 1176
473 942 473 1217
167 1039 167 1274
384 876 384 1108
464 339 464 609
123 688 123 948
195 890 195 1159
380 606 240 631
407 1166 407 1379
150 798 150 1016
483 1041 160 1078
184 501 184 720
378 1184 378 1372
368 906 175 930
407 614 407 864
184 1065 184 1354
236 495 236 707
118 844 118 1086
432 963 46 1011
36 656 36 900
117 1010 235 1045
431 1026 42 1119
359 449 359 656
238 743 526 794
424 1176 424 1393
302 617 302 853
30 891 30 1116
40 934 40 1199
358 947 224 993
318 319 318 543
252 1073 298 1123
282 844 11 896
39 1002 39 1278
459 1066 459 1261
379 969 379 1186
79 398 79 579
81 818 325 842
49 578 49 770
403 994 403 1242
521 854 521 1061
29 454 100 518
519 1044 519 1312
536 956 536 1221
63 593 63 848
471 925 471 1181
150 851 467 915
250 1185 250 1401
9 1062 9 1317
39 776 39 998
323 754 154 796
338 1076 235 1125
188 1121 188 1406
417 870 417 1122
356 1104 356 1358
426 555 457 598
332 590 332 863
335 400 335 662
52 843 52 1091
92 1059 18 1123
376 735 376 978
221 421 221 707
218 319 218 608
295 732 295 967
324 332 324 559
119 716 119 998
121 1059 487 1102
132 894 132 1075
531 952 464 982
476 665 476 891
508 1050 508 1304
499 1195 499 1458
266 775 266 1054
302 751 307 829
115 1048 72 1081
528 1083 528 1332
163 1025 98 1100
348 851 169 904
467 785 467 1061
573 569 573 853
19 479 278 543
465 373 465 580
477 746 477 966
378 457 153 558
314 733 314 965
19 507 19 770
307 790 307 971
343 1185 343 1368
197 931 322 997
37 791 406 867
551 680 551 917
518 1112 518 1395
83 988 381 1011
125 981 138 1011
41 534 41 812
530 1079 530 1357
330 720 330 981
510 429 510 613
34 1063 108 1137
481 802 32 869
161 836 161 1110
491 836 491 1088
268 628 25 701
323 530 338 587
271 537 271 755
525 443 296 481
25 713 25 910
453 1045 225 1115
454 474 382 576
247 376 247 561
133 608 309 661
392 980 392 1240
178 656 257 745
254 1115 254 1355
444 556 444 767
543 543 217 576
202 794 202 1052
53 325 53 593
450 818 55 869
304 514 550 578
101 527 101 808
526 1009 526 1269
96 1190 96 1392
311 1048 311 1238
493 682 370 732
417 993 147 1076
124 592 124 841
333 669 333 943
119 699 119 942
252 936 252 1218
311 1055 231 1115
28 1078 436 1127
10 475 125 503
332 1138 332 1425
247 378 247 654
256 833 171 865
129 1001 129 1251
424 948 398 990
342 637 342 828
336 699 336 998
220 1088 220 1330
552 882 234 939
397 961 397 1211
298 937 148 991
537 893 306 948
26 438 17 465
512 732 490 752
150 854 150 1107
205 934 495 1007
69 444 33 503
330 1030 330 1212
527 575 527 829
559 755 559 1049
210 321 210 579
369 776 565 843
487 1008 487 1197
527 1019 122 1054
15 873 15 1073
540 538 525 583
208 879 208 1068
150 941 150 1152
403 581 316 643
289 651 289 918
342 614 342 802
565 767 531 798
483 852 118 942
119 737 260 810
83 452 83 718
249 1018 93 1085
290 989 290 1192
568 947 568 1176
209 635 32 672
463 873 463 1102
55 649 55 884
323 451 323 730
223 551 57 609
490 540 484 613
481 892 481 1164
404 486 404 707
484 970 484 1245
83 555 397 620
387 896 462 969
252 951 252 1222
327 351 327 539
412 1043 412 1286
26 1076 26 1367
351 911 426 980
250 961 64 1009
517 1070 195 1135
502 557 502 814
396 890 125 926
47 838 390 894
242 592 242 820
385 987 457 1070
456 571 298 602
459 1183 459 1480
194 959 194 1222
303 983 303 1256
254 441 254 699
279 462 91 527
540 731 422 789
147 844 32 881
305 685 130 762
558 525 238 591
152 891 541 930
329 540 329 761
573 626 573 886
423 601 423 816
563 1030 563 1303
23 786 23 998
56 699 452 740
553 805 172 875
322 518 322 722
350 1076 350 1352
119 375 119 606
513 471 513 716
420 976 468 1009
346 483 346 781
26 825 26 1108
434 577 546 672
468 545 14 617
114 960 114 1228
376 759 330 818
512 1072 501 1140
266 925 126 999
99 880 99 1155
235 1080 144 1141
557 461 557 749
368 584 522 627
448 1125 448 1420
462 669 462 908
358 820 449 896
434 496 434 715
266 971 250 1023
37 594 145 641
191 543 191 746
278 1190 278 1453
355 554 146 608
381 572 562 631
431 510 400 548
165 745 165 967
440 501 545 576
538 872 538 1110
540 855 540 1131
330 709 330 993
253 678 110 748
502 486 502 730
404 1087 404 1378
316 1161 316 1391
275 618 275 814
519 455 404 517
95 1161 95 1447
231 518 231 790
383 876 383 1119
455 500 455 688
396 839 65 898
264 505 264 696
176 889 176 1076
455 489 455 711
458 971 326 1010
123 820 123 1092
460 858 282 895
339 779 339 1019
437 826 437 1054
143 704 143 938
380 1011 380 1275
308 843 308 1025
107 496 107 696
126 1066 521 1133
161 327 161 594
45 670 267 720
521 1180 521 1435
441 581 441 764
525 330 525 616
150 339 150 522
11 1002 11 1227
556 874 556 1112
237 571 436 621
204 1061 553 1123
164 741 164 1010
304 859 304 1073
383 606 385 644
74 340 74 549
423 877 423 1074
233 457 429 499
409 765 409 1032
12 573 307 636
178 974 178 1244
243 1039 243 1235
497 630 497 825
12 535 12 775
233 391 233 589
224 1073 224 1369
484 1169 484 1418
287 890 287 1126
236 656 471 705
206 1103 206 1382
285 1045 285 1314
140 426 224 480
144 781 144 1031
290 431 290 623
461 904 123 982
21 1009 21 1257
392 645 392 927
127 822 127 1021
410 521 410 801
413 360 413 639
92 587 92 820
183 512 183 788
256 804 256 1009
204 988 204 1268
91 911 91 1115
154 616 154 893
345 618 184 690
348 1055 348 1283
54 933 54 1146
458 716 572 762
438 469 521 534
158 1147 158 1370
522 1154 522 1417
155 644 155 853
133 964 179 1029
110 419 110 705
81 444 511 499
458 962 458 1168
390 809 390 1004
298 1034 298 1304
120 1058 245 1129
415 1160 415 1424
57 759 130 844
67 548 516 606
550 373 550 662
384 673 384 961
113 387 113 615
299 441 141 508
84 355 84 609
164 785 222 862
165 494 142 530
189 441 132 482
186 1077 186 1298
507 515 493 568
527 600 527 882
326 671 326 920
65 1065 65 1338
57 440 57 627
125 652 125 907
525 1053 153 1104
540 1047 540 1260
23 1019 502 1071
169 1162 169 1345
464 1011 464 1253
542 640 94 717
473 1072 210 1087
446 447 35 510
143 952 143 1174
168 794 180 812
61 776 61 990
59 816 59 1019
286 312 286 601
217 325 217 622
59 676 59 879
513 772 146 836
504 550 514 605
247 566 247 778
499 705 499 952
270 713 270 978
283 1007 334 1040
230 1185 230 1437
136 889 66 923
571 538 245 590
534 712 534 990
470 550 470 844
70 686 70 890
11 556 11 766
160 1058 160 1278
284 380 284 632
558 512 54 548
260 1027 156 1064
312 721 374 780
421 979 562 1018
473 775 473 1038
356 552 356 741
500 420 500 681
450 470 510 529
466 1122 466 1376
325 665 325 953
124 1036 124 1249
13 382 13 674
234 1005 275 1066
350 870 226 943
162 558 162 833
121 657 121 878
461 507 11 542
237 349 237 578
430 1027 430 1312
166 454 508 507
161 944 161 1223
9 846 9 1101
10 1164 10 1460
115 469 141 499
171 959 171 1205
313 679 313 949
248 860 137 918
541 758 542 825
90 312 90 504
470 559 470 753
303 934 465 968
484 935 484 1212
304 509 304 797
268 736 268 940
511 940 511 1162
488 973 544 1020
141 673 435 710
327 570 327 820
11 651 11 951
359 1107 359 1378
223 1153 223 1391
381 1043 381 1244
185 373 185 608
466 806 102 880
213 423 542 462
197 673 197 922
184 499 398 564
550 1132 550 1353
253 888 253 1093
323 455 99 512
515 789 515 974
284 1006 472 1092
446 457 446 741
497 440 473 457
545 652 96 702
105 1023 208 1086
515 472 225 539
123 684 561 765
453 621 453 845
109 668 109 942
511 384 511 598
554 710 554 915
465 983 406 1053
57 820 172 895
159 695 159 905
457 842 457 1042
14 1026 516 1089
96 301 96 582
573 881 573 1125
205 871 253 952
416 557 416 781
417 504 301 546
285 491 285 689
71 466 71 763
112 1030 112 1285
266 440 266 634
497 608 123 654
284 992 128 1029
420 588 132 661
465 903 465 1147
537 800 324 871
412 312 412 594
488 377 488 651
33 541 33 791
278 1009 125 1050
249 874 249 1118
182 353 182 535
446 846 446 1123
377 851 292 893
340 1085 340 1334
87 815 357 891
473 1164 473 1438
346 574 346 812
213 560 85 581
465 730 287 769
24 1060 24 1292
276 808 276 1079
110 870 110 1134
343 724 343 935
446 959 446 1151
137 518 137 731
116 372 116 563
332 592 348 619
120 586 544 667
336 704 336 930
528 866 528 1090
212 929 340 979
527 1100 527 1302
314 979 314 1201
209 685 320 725
290 1153 290 1447
232 595 232 806
548 852 548 1034
48 1056 48 1345
541 835 78 920
504 450 504 744
402 591 402 865
515 932 487 994
107 850 107 1096
135 803 135 1037
233 612 233 800
102 947 102 1183
526 563 495 598
112 880 54 929
532 1195 532 1473
350 622 350 830
526 546 185 561
377 468 377 756
106 1034 106 1269
390 323 390 524
222 1077 15 1136
11 1003 353 1035
256 814 256 1099
508 1104 508 1373
53 877 53 1136
266 396 266 646
82 977 82 1276
384 1136 384 1379
458 772 458 1007
84 478 332 528
82 872 501 925
297 510 555 566
63 1043 57 1109
17 317 17 522
315 789 391 841
149 705 149 929
17 381 17 592
513 987 513 1272
420 794 475 846
524 487 532 520
424 1004 424 1289
267 879 267 1160
61 527 69 607
135 467 135 660
84 1047 84 1326
379 845 329 917
287 475 138 533
311 707 220 794
335 334 335 589
221 510 278 582
181 985 181 1274
182 766 49 807
51 452 51 662
543 537 215 575
504 965 504 1157
352 721 352 942
542 940 149 998
127 659 426 701
437 741 437 1013
207 938 207 1214
50 1159 50 1401
399 722 178 789
553 424 469 464
329 725 329 958
127 1050 556 1085
560 927 560 1223
94 464 381 526
155 693 155 959
134 911 134 1132
287 841 287 1067
49 1042 49 1338
392 706 392 916
408 504 408 771
572 1063 416 1106
86 551 489 595
308 714 308 971
42 319 42 509
486 338 486 568
287 896 287 1142
510 544 510 829
89 808 390 870
272 801 339 881
34 656 34 854
243 506 243 715
161 884 161 1159
184 1000 121 1056
56 700 399 751
253 1025 24 1098
93 605 175 670
304 1075 457 1136
323 495 302 528
206 443 436 493
254 856 299 920
207 664 207 927
403 581 403 789
106 424 106 607
478 750 493 786
286 699 286 954
121 846 367 933
93 1106 93 1351
177 507 177 698
315 599 412 630
231 554 231 832
87 1045 364 1108
292 792 292 1026
111 380 111 627
564 384 564 664
191 1123 191 1337
137 793 392 849
551 948 64 1025
420 1017 420 1235
202 983 202 1213
487 1164 487 1447
38 540 220 589
144 1042 144 1329
292 907 269 970
325 985 171 1028
301 982 301 1163
167 959 84 1034
470 650 243 682
143 360 143 585
397 590 492 646
277 508 511 601
374 1196 374 1436
485 514 304 568
185 639 286 681
323 799 323 1012
411 727 411 920
142 820 142 1034
272 541 272 824
157 615 157 800
420 391 420 647
562 1148 562 1410
253 1078 253 1355
244 435 82 515
380 1007 380 1297
49 589 533 638
165 781 165 1030
367 478 367 665
87 959 332 1004
327 466 460 512
87 1022 87 1214
424 454 424 687
64 1044 220 1105
223 430 253 504
101 838 101 1124
170 897 37 930
214 867 270 898
366 1083 366 1310
461 538 158 597
213 1126 213 1417
134 376 134 637
485 1163 485 1408
14 765 219 805
481 831 481 1095
268 371 268 576
496 578 496 821
459 1052 414 1124
461 941 373 983
154 841 154 1042
558 495 465 584
165 911 279 992
454 629 339 651
179 454 67 495
431 509 431 786
478 1178 478 1453
179 812 132 860
344 680 138 758
228 545 228 815
53 340 53 574
91 424 513 467
516 470 397 517
294 808 294 1031
265 1152 265 1378
108 1011 328 1059
9 895 259 937
306 916 484 985
566 444 539 459
292 990 549 1062
450 944 450 1208
167 743 167 751
417 696 417 897
493 1179 493 1370
394 372 394 581
18 734 18 1032
51 1128 51 1366
146 659 541 722
172 961 214 1026
462 1072 381 1164
456 499 27 585
298 876 298 1125
324 342 324 547
179 883 190 931
475 329 475 557
374 482 374 724
495 680 495 917
14 850 389 921
185 413 185 688
105 1061 276 1098
457 896 457 1131
400 1033 201 1091
489 1029 188 1060
472 529 472 809
264 427 264 667
15 905 15 1113
90 536 539 600
325 391 325 621
258 747 173 811
353 1068 251 1131
463 893 180 978
560 448 77 523
42 545 42 740
219 690 468 749
68 761 412 801
90 772 90 1065
109 617 48 687
115 1142 115 1364
289 669 289 889
25 558 245 622
178 856 178 1098
196 554 277 619
249 780 249 1054
349 970 456 1017
486 916 486 1176
177 926 177 1211
73 643 73 893
572 379 572 588
527 632 527 909
258 507 258 784
521 668 521 905
122 519 35 574
131 714 57 747
273 894 273 1190
430 474 430 750
326 987 11 1035
134 563 399 601
205 859 205 1087
210 657 454 718
197 455 197 644
368 1033 368 1272
279 343 279 527
38 1071 38 1271
343 582 343 878
385 582 385 854
9 409 9 671
522 649 522 918
324 1023 324 1268
357 320 357 575
48 888 48 1130
296 905 296 1133
565 624 565 834
388 463 389 484
10 333 10 608
166 773 469 809
481 446 481 657
469 495 191 558
248 680 248 954
49 845 453 884
113 471 557 525
186 670 186 962
330 488 473 529
341 562 23 626
261 1114 261 1324
211 1125 211 1342
414 744 414 998
270 736 270 997
514 820 270 896
170 449 502 511
517 1032 204 1078
498 414 498 637
354 363 354 623
361 416 361 682
520 844 520 1131
46 532 46 734
176 880 176 1088
157 415 157 703
276 901 276 1189
457 520 457 762
185 460 185 716
182 604 128 666
430 309 430 535
213 786 341 847
413 634 116 670
307 363 307 594
276 961 276 1168
387 773 387 1007
425 491 282 531
237 981 237 1170
204 911 44 966
151 896 151 1108
422 925 125 949
183 376 183 625
563 555 9 607
232 473 232 688
100 871 100 1080
402 504 544 554
420 319 420 617
136 656 136 908
279 444 279 659
270 682 270 918
549 1072 549 1306
190 845 190 1131
328 817 328 1020
303 972 150 1010
461 635 230 683
320 602 17 679
159 1053 410 1117
186 446 506 501
284 426 233 478
171 475 171 693
340 811 340 1032
72 807 72 1006
149 680 149 861
83 833 261 909
193 1062 193 1325
567 595 225 644
335 908 335 1097
145 672 145 889
560 713 560 946
506 698 506 880
358 902 358 1137
430 852 256 893
132 513 339 541
155 913 291 971
491 996 491 1244
572 700 572 968
265 615 265 877
117 856 506 905
323 374 323 567
385 618 531 699
249 832 249 1032
213 954 213 1203
105 570 105 795
375 453 484 518
416 607 416 850
247 863 247 1151
28 437 28 619
126 707 218 771
63 556 159 624
512 514 512 762
53 333 53 593
221 524 460 597
510 551 518 593
201 381 201 647
501 1026 501 1248
50 1144 50 1387
107 444 152 500
40 746 40 955
175 338 175 532
508 520 508 710
337 682 337 940
282 763 282 955
306 896 35 931
82 587 149 627
429 1035 429 1262
493 753 493 960
430 639 194 705
358 725 413 747
509 494 21 532
320 1158 320 1387
125 433 125 727
113 1026 113 1218
317 1059 317 1324
105 901 454 976
294 911 294 1117
285 511 285 741
229 1169 229 1373
64 989 35 1044
490 387 490 631
539 510 539 719
382 317 382 605
149 663 149 961
457 721 457 985
411 374 411 575
503 650 470 704
540 453 540 682
330 612 330 877
266 926 208 970
436 875 436 1119
68 502 68 774
181 1064 111 1112
572 770 572 993
399 701 155 735
47 803 47 1040
524 479 386 527
133 1091 133 1358
401 475 247 511
269 489 269 746
93 788 323 841
386 606 88 661
164 766 164 1044
18 330 18 622
15 898 531 933
31 586 390 632
11 1100 11 1389
326 813 326 1023
409 987 565 1017
27 904 550 975
336 869 360 957
81 447 260 509
197 545 197 729
483 853 319 892
310 685 328 723
305 1003 305 1298
362 911 362 1179
255 1070 255 1308
178 648 367 662
308 1166 308 1421
298 919 298 1201
48 504 48 758
228 454 205 502
23 1170 23 1427
472 409 472 630
557 881 557 1152
566 557 566 744
294 638 208 708
336 500 336 697
211 651 346 710
327 775 327 1052
375 423 375 664
450 863 442 918
218 440 382 493
21 1030 100 1081
496 540 496 734
351 631 240 675
317 774 193 844
62 631 62 813
244 608 244 804
166 469 256 503
548 490 48 577
430 499 465 536
219 905 219 1194
531 301 531 549
271 1037 343 1123
426 840 426 1140
207 1158 207 1365
21 434 21 734
207 455 279 498
93 558 51 615
16 1062 175 1117
492 579 492 770
212 916 339 980
423 803 56 857
326 692 326 887
544 906 270 984
257 533 14 559
189 916 393 958
158 718 572 774
55 384 55 590
306 674 277 710
538 808 538 1102
133 341 133 568
572 939 572 1190
229 705 378 778
377 1074 424 1129
223 841 223 1073
51 473 16 508
230 953 450 985
286 845 506 859
311 953 311 1247
407 1056 407 1347
541 685 220 717
235 1129 235 1366
433 1069 362 1126
289 465 106 490
157 736 127 784
36 891 36 1186
549 678 571 725
526 890 385 931
173 981 173 1226
510 999 517 1011
261 744 261 976
387 734 387 1015
276 998 483 1052
352 481 215 521
532 898 532 1183
264 983 264 1252
380 980 380 1237
148 361 148 576
318 453 21 546
495 936 495 1146
241 524 241 805
214 723 141 765
569 1039 376 1076
435 1021 31 1112
100 679 100 930
530 703 530 978
526 477 526 708
563 756 251 804
196 462 373 542
344 671 344 895
263 573 354 621
398 590 276 634
387 457 387 742
548 524 557 572
562 1020 562 1207
122 507 327 566
462 687 462 881
113 1023 113 1209
165 1022 165 1263
560 803 535 879
519 1026 507 1085
302 1080 302 1356
251 352 251 541
284 464 284 728
564 514 156 567
125 770 125 1064
264 742 210 793
143 509 143 776
64 657 307 743
438 361 438 611
427 806 427 1011
473 681 25 743
480 949 480 1132
52 825 52 1113
469 856 469 1045
88 718 416 778
454 637 454 896
537 1072 537 1292
350 905 501 954
343 477 386 532
564 722 40 757
267 1008 267 1226
566 390 566 646
364 751 551 813
382 396 382 694
418 868 383 942
287 499 287 772
165 452 423 534
566 1077 356 1158
109 332 109 576
88 471 88 724
500 597 500 860
569 1130 569 1421
89 925 89 1157
467 1161 467 1360
459 457 424 504
180 1138 180 1339
250 491 26 540
212 449 208 504
482 461 482 653
346 1114 346 1321
358 474 135 529
213 455 311 531
488 1022 166 1103
230 547 230 817
389 823 389 1076
485 843 45 896
54 1056 54 1298
280 1074 37 1112
36 850 53 918
273 1138 273 1409
212 689 212 965
121 573 501 607
100 1004 100 1300
356 778 294 847
168 600 555 650
263 462 126 512
370 384 370 566
421 864 251 888
128 776 475 832
196 487 196 675
431 794 217 831
267 958 267 1167
449 1072 458 1130
563 683 563 865
176 500 176 748
36 989 223 1043
569 510 569 725
348 594 348 847
41 1059 41 1338
415 822 255 866
495 969 97 1019
573 778 573 1048
523 990 519 1057
278 355 278 602
76 851 76 1142
262 807 54 855
401 1027 347 1062
46 387 46 583
29 423 562 512
126 678 126 926
292 683 249 735
47 969 92 1002
58 473 58 677
455 540 455 754
52 998 74 1056
356 654 108 690
491 614 274 665
399 634 399 870
556 999 104 1066
254 461 298 492
364 765 147 785
246 842 164 855
430 606 255 691
124 1036 102 1074
525 483 337 537
126 840 126 1137
485 455 158 531
313 800 313 1001
47 662 47 929
65 1069 206 1099
199 438 201 512
392 1015 392 1299
307 885 71 963
213 755 213 1033
454 1093 454 1385
480 330 480 563
224 735 415 799
42 422 426 494
226 794 85 845
230 1121 230 1308
259 1057 259 1248
206 1128 206 1358
325 647 26 711
455 996 466 1058
397 644 160 696
469 894 499 946
409 761 409 1012
252 1196 252 1478
453 493 176 558
499 1058 108 1107
500 402 500 652
554 978 421 1042
539 1176 539 1460
26 562 26 805
168 494 182 551
77 724 77 1019
374 512 301 571
131 500 86 566
282 764 282 977
31 575 31 832
109 1126 109 1410
135 723 135 930
540 458 540 650
541 437 541 630
455 840 476 888
80 1151 80 1422
172 1017 172 1282
210 1071 134 1090
399 575 399 805
280 599 247 632
146 703 146 961
163 430 235 477
461 860 295 911
229 395 229 609
105 1175 105 1449
349 537 349 728
395 560 533 589
481 966 566 1062
513 638 345 662
378 806 378 1066
31 969 473 1041
56 748 56 968
144 857 252 886
514 452 514 695
76 709 240 753
553 896 553 1095
345 725 291 785
13 442 200 529
469 498 57 548
152 850 219 872
451 340 451 605
407 1043 178 1069
461 462 466 524
93 343 93 601
356 507 413 573
199 562 199 824
233 714 233 944
125 409 125 705
247 314 247 543
59 379 59 563
85 464 85 682
91 1048 119 1111
290 1183 290 1407
208 986 208 1243
495 960 472 995
481 1036 481 1280
519 583 30 653
474 1104 474 1336
58 366 58 590
39 954 39 1226
284 655 284 856
140 357 140 558
219 449 521 517
275 410 275 640
361 510 361 704
304 479 304 675
452 810 316 861
539 985 539 1219
474 856 474 1135
360 561 360 754
382 818 382 1080
457 570 457 787
208 536 279 575
381 714 148 772
13 1080 13 1326
281 496 68 568
381 586 381 851
227 750 227 1006
237 1052 295 1097
232 413 232 659
219 1033 223 1108
127 540 143 571
217 426 52 466
334 343 334 543
27 744 290 830
361 865 571 926
220 835 339 876
473 1053 117 1103
160 529 486 569
475 813 475 1105
47 1057 47 1261
176 1062 416 1135
562 728 562 986
146 722 146 968
382 694 534 727
446 886 446 1155
133 905 133 1195
298 399 298 697
18 766 481 853
185 636 185 824
484 851 484 1071
141 955 141 1187
129 487 129 787
465 818 416 895
477 739 477 1033
96 850 507 921
153 454 63 515
347 1057 27 1147
144 901 35 962
442 1171 442 1416
265 736 265 970
550 450 541 507
567 936 373 990
312 457 312 695
573 491 448 560
110 780 110 1014
82 1033 334 1117
407 301 407 494
430 451 342 540
28 549 28 759
39 524 39 732
23 1193 23 1440
304 1199 304 1491
516 434 239 498
239 896 96 963
430 505 430 728
293 637 324 714
365 1092 365 1334
57 329 57 532
396 375 396 573
